build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-07T23:58:38Z","2221672106","1469529","57.614283","0.038080"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-07T23:58:51Z","2781323314","3626170","92.042642","0.119791"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-07T23:59:08Z","3971678536","4982846","128.912912","0.161800"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-07T23:59:32Z","8106253191","47171649","126.325656","0.735436"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-08T00:00:22Z","62011259","797891","32.256431","0.410363"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-08T00:00:22Z","113138308","2218853","35.365637","0.680762"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-08T00:00:23Z","132503390","695166","60.377150","0.318476"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-08T00:00:24Z","140227785","2678608","114.133827","2.209359"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-08T00:00:24Z","797796547","3574053","40.111120","0.179347"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","64","0","0","2026-04-08T00:00:29Z","2032745005","4539462","31.484645","0.070143"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-08T00:00:42Z","2219774975","2720908","57.663572","0.070657"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-08T00:00:55Z","2798084550","2798468","91.491233","0.091476"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-08T00:01:12Z","4186042577","6118560","122.311435","0.178727"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q8_K_XL.gguf","gemma4 E2B Q8_0","5253716108","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-08T00:01:37Z","8468122539","15303212","120.924404","0.218275"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-08T00:02:29Z","68702237","245128","29.111428","0.103369"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-08T00:02:30Z","123106546","384191","32.492432","0.101225"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-08T00:02:31Z","147406436","461166","54.272139","0.169745"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-08T00:02:32Z","144889637","702003","110.430951","0.534998"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-08T00:02:32Z","1038935272","2674668","30.800927","0.079293"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","64","0","0","2026-04-08T00:02:39Z","1769444600","4489070","36.169728","0.091703"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-08T00:02:49Z","1794197760","4206295","71.341390","0.166831"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-08T00:03:00Z","2005460540","4179148","127.651919","0.265352"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-08T00:03:12Z","2393392057","6140183","213.923454","0.548624"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-BF16.gguf","gemma4 E2B BF16","9295485068","4647450147","2048","512","16","0x0","0","50","f16","f16","0","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-08T00:03:27Z","4874453500","27836844","210.080343","1.206319"
